citing_index	cited_index	depth	citing_opinion_id	cited_opinion_id	citing_decision_name	court	docket_id	cluster_id	cited_decision_name	overruled	notes
61	4	4	107746	106107	Lee v. Florida,392 U.S. 378  (1968)	scotus	1016314	107746	Elkins v. United States (1960)	no	
62	0	6	107606	104585	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	Shapiro v. United States (1948)	no	
62	1	4	107606	105090	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	United States v. Kahriger (1953)	yes	
62	2	4	107606	101083	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	United States v. Sullivan (1927)	no	
62	3	3	107606	105280	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	Lewis v. United States (1955)	yes	
62	4	3	107606	107110	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	Albertson v. Subversive Activities Control Board (1966)	no	
62	5	3	107606	106864	Marchetti v. United States,390 U.S. 39  (1968)	scotus	68615	107606	Murphy v. Waterfront Commission of New York Harbor (1964)	no	
63	0	6	107679	102317	Peyton v. Rowe,391 U.S. 54  (1968)	scotus	379337	107679	McNally v. Hill (1934)	yes	
63	1	4	107679	106507	Peyton v. Rowe,391 U.S. 54  (1968)	scotus	379337	107679	Jones v. Cunningham (1963)	no	
63	2	4	107679	100122	Peyton v. Rowe,391 U.S. 54  (1968)	scotus	379337	107679	Moore v. Dempsey (1923)	no	
63	3	4	107679	106548	Peyton v. Rowe,391 U.S. 54  (1968)	scotus	379337	107679	Fay v. Noia (1963)	no	
64	0	6	107980	107685	Benton v. Maryland,395 U.S. 784  (1969)	scotus	18149	107980	Duncan v. Louisiana (1968)	no	
64	1	6	107980	102879	Benton v. Maryland,395 U.S. 784  (1969)	scotus	18149	107980	Palko v. Connecticut (1937)	yes	
64	2	4	107980	94515	Benton v. Maryland,395 U.S. 784  (1969)	scotus	18149	107980	United States v. Ball (1896)	no	
64	3	4	107980	107730	Benton v. Maryland,395 U.S. 784  (1969)	scotus	18149	107980	Sibron v. New York (1968)	no	
64	4	4	107980	106862	Benton v. Maryland,395 U.S. 784  (1969)	scotus	18149	107980	Malloy v. Hogan (1964)	no	
65	0	6	107965	104914	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Dennis v. United States (1951)	no	
65	1	3	107965	102821	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Herndon v. Lowry (1937)	no	
65	2	3	107965	105537	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Yates v. United States (1957)	no	
65	3	3	107965	99321	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Frohwerk v. United States (1919)	no	
65	4	3	107965	99322	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Debs v. United States (1919)	no	
65	-	2	107965	101097	Brandenburg v. Ohio,395 U.S. 444  (1969)	scotus	346464	107965	Whitney v. California (1927)	yes	* not extracted
66	0	12	107979	104769	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	United States v. Rabinowitz (1950)	yes	
66	1	6	107979	106641	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Ker v. California (1963)	no	
66	2	6	107979	106021	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Abel v. United States (1960)	no	
66	3	6	107979	98094	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Weeks v. United States (1914)	no	
66	4	5	107979	104576	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Trupiano v. United States (1948)	no	
66	5	5	107979	101164	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Marron v. United States (1927)	no	
66	6	5	107979	101643	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Go-Bart Importing Co. v. United States (1931)	no	
66	7	5	107979	107729	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Terry v. Ohio (1968)	no	
66	8	5	107979	100567	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Carroll v. United States (1925)	no	
66	9	5	107979	104422	Chimel v. California,395 U.S. 752  (1969)	scotus	1507658	107979	Harris v. United States (1947)	yes	
67	0	21	107748	90897	Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)	scotus	46388	107748	Civil Rights Cases (1883)	no	
67	1	10	107748	104546	Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)	scotus	46388	107748	Hurd v. Hodge (1948)	no	
67	2	6	107748	1447641	Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)	scotus	46388	107748	Hodges v. United States (1906)	yes	
67	3	4	107748	100887	Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)	scotus	46388	107748	Corrigan v. Buckley (1926)	no	
67	4	4	107748	90040	Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)	scotus	46388	107748	Virginia v. Rives (1880)	no	
68	0	9	107973	1178568	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Adkins v. Lear, Inc. (1967)	no	
68	1	3	107973	106758	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Compco Corp. v. Day-Brite Lighting, Inc. (1964)	no	
68	2	2	107973	104816	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Automatic Radio Mfg. Co., Inc. v. Hazeltine Research, Inc (1950)	yes	
68	3	2	107973	106757	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Sears, Roebuck & Co. v. Stiffel Co. (1964)	no	
68	4	2	107973	100520	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Westinghouse Electric & Manufacturing Co. v. Formica Insulation Co. (1924)	no	
68	5	2	107973	104194	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Scott Paper Co. v. Marcalus Manufacturing Co. (1945)	no	
68	6	2	107973	103320	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	McGoldrick v. Compagnie Generale Transatlantique (1940)	no	
68	7	2	107973	104256	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Wilson v. Cook (1946)	no	
68	8	2	107973	106930	Lear, Inc. v. Adkins,395 U.S. 653  (1969)	scotus	101769	107973	Brulotte v. Thys Co. (1964)	no	
69	0	5	107919	106850	Moore v. Ogilvie,394 U.S. 814  (1969)	scotus	1507608	107919	Reynolds v. Sims (1964)	no	
69	1	5	107919	104593	Moore v. Ogilvie,394 U.S. 814  (1969)	scotus	1507608	107919	MacDougall v. Green (1948)	yes	
69	2	3	107919	107449	Moore v. Ogilvie,394 U.S. 814  (1969)	scotus	1507608	107919	Dusch v. Davis (1967)	no	
69	3	2	107919	104311	Moore v. Ogilvie,394 U.S. 814  (1969)	scotus	1507608	107919	Colegrove v. Green (1946)	no	
69	4	2	107919	106366	Moore v. Ogilvie,394 U.S. 814  (1969)	scotus	1507608	107919	Baker v. Carr (1962)	no	
70	0	15	108114	105687	Ashe v. Swenson,397 U.S. 436  (1970)	scotus	287659	108114	Hoag v. New Jersey (1958)	yes	
70	1	4	108114	105860	Ashe v. Swenson,397 U.S. 436  (1970)	scotus	287659	108114	Abbate v. United States (1959)	no	
70	2	4	108114	107978	Ashe v. Swenson,397 U.S. 436  (1970)	scotus	287659	108114	North Carolina v. Pearce (1969)	no	
70	3	4	108114	107980	Ashe v. Swenson,397 U.S. 436  (1970)	scotus	287659	108114	Benton v. Maryland (1969)	no	
70	4	4	108114	105594	Ashe v. Swenson,397 U.S. 436  (1970)	scotus	287659	108114	Green v. United States (1957)	no	
71	0	7	108154	106432	Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)	scotus	442901	108154	Sinclair Refining Co. v. Atkinson (1962)	yes	
71	1	6	108154	105511	Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)	scotus	442901	108154	Textile Workers v. Lincoln Mills of Ala. (1957)	no	
71	2	5	108154	107655	Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)	scotus	442901	108154	Avco Corp. v. Aero Lodge No. 735, International Ass'n of MacHinists & Aerospace Workers (1968)	no	
71	3	3	108154	103292	Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)	scotus	442901	108154	Helvering v. Hallock (1940)	no	
72	0	5	108164	105594	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	Green v. United States (1957)	no	
72	1	3	108164	1276937	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	Price v. State (1968)	no	
72	2	3	108164	97237	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	Brantley v. Georgia (1910)	yes	
72	3	2	108164	94515	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	United States v. Ball (1896)	no	
72	4	2	108164	1395638	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	Price v. State (1968)	no	
72	5	2	108164	268703	Price v. Georgia,398 U.S. 323  (1970)	scotus	392187	108164	 (1965)	no	
73	0	14	108186	107685	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Duncan v. Louisiana (1968)	no	
73	1	6	108186	94866	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Thompson v. Utah (1898)	yes	
73	2	6	108186	95043	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Capital Traction Co. v. Hof (1899)	no	
73	3	6	108186	106862	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Malloy v. Hogan (1964)	no	
73	4	4	108186	96270	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Rassmussen v. United States (1905)	no	
73	5	4	108186	92280	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Callan v. Wilson (1888)	no	
73	6	4	108186	106641	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	Ker v. California (1963)	no	
73	7	4	108186	102801	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	District of Columbia v. Clawans (1937)	no	
73	8	4	108186	107486	Williams v. Florida,399 U.S. 78  (1970)	scotus	2459177	108186	United States v. Wade (1967)	no	
74	0	6	108362	90728	Griffin v. Breckenridge,403 U.S. 88  (1971)	scotus	92633	108362	United States v. Harris (1883)	no	
74	1	3	108362	107201	Griffin v. Breckenridge,403 U.S. 88  (1971)	scotus	92633	108362	United States v. Guest (1966)	no	
74	2	3	108362	107748	Griffin v. Breckenridge,403 U.S. 88  (1971)	scotus	92633	108362	Jones v. Alfred H. Mayer Co. (1968)	no	
74	3	3	108362	96885	Griffin v. Breckenridge,403 U.S. 88  (1971)	scotus	92633	108362	Twining v. New Jersey (1908)	no	
74	-	0	108362	104918	Griffin v. Breckenridge,403 U.S. 88  (1971)	scotus	92633	108362	Collins v. Hardyman, 341 U.S. 651 (1951)	yes	* cite not in courtlistener
75	0	9	108350	103548	Perez v. Campbell,402 U.S. 637  (1971)	scotus	442430	108350	Reitz v. Mealey (1941)	yes	
75	1	7	108350	1198518	Perez v. Campbell,402 U.S. 637  (1971)	scotus	442430	108350	Schecter v. Killingsworth (1963)	no	
75	2	5	108350	288328	Perez v. Campbell,402 U.S. 637  (1971)	scotus	442430	108350	 (1970)	no	
75	3	5	108350	106365	Perez v. Campbell,402 U.S. 637  (1971)	scotus	442430	108350	Kesler v. Department of Public Safety of Utah (1962)	yes	
75	4	4	108350	100616	Perez v. Campbell,402 U.S. 637  (1971)	scotus	442430	108350	Lewis v. Roberts (1925)	no	
76	0	12	108730	104590	Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)	scotus	414828	108730	Ahrens v. Clark (1948)	yes	
76	1	11	108730	107824	Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)	scotus	414828	108730	Smith v. Hooey (1969)	no	
76	2	10	108730	107679	Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)	scotus	414828	108730	Peyton v. Rowe (1968)	no	
76	3	6	108730	91598	Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)	scotus	414828	108730	Ex Parte Royall (1886)	no	
76	4	5	108730	108193	Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)	scotus	414828	108730	Nelson v. George (1970)	no	
77	0	5	108721	102839	Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)	scotus	239783	108721	Carmichael v. Southern Coal & Coke Co. (1937)	no	
77	1	4	108721	2042261	Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)	scotus	239783	108721	Lake Shore Auto Parts Co. v. Korzen (1971)	no	
77	2	4	108721	103290	Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)	scotus	239783	108721	Madden v. Kentucky Ex Rel. Commissioner (1940)	no	
77	3	3	108721	97378	Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)	scotus	239783	108721	Flint v. Stone Tracy Co. (1911)	no	
77	4	3	108721	101317	Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)	scotus	239783	108721	Quaker City Cab Co. v. Commonwealth of Pennsylvania (1928)	yes	
78	0	5	108889	101340	North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)	scotus	443532	108889	Louis K. Liggett Co. v. Baldridge (1928)	yes	
78	1	3	108889	107235	North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)	scotus	443532	108889	Mills v. Alabama (1966)	no	
78	2	3	108889	86449	North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)	scotus	443532	108889	Forgay v. Conrad (1848)	no	
78	3	3	108889	104183	North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)	scotus	443532	108889	Radio Station Wow, Inc. v. Johnson (1945)	no	
79	0	11	108990	96819	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Ex Parte Young (1908)	no	
79	1	11	108990	106821	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Parden v. Terminal Railway of Alabama State Docks Department (1964)	no	
79	2	10	108990	108763	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Employees of Department of Public Health v. Department of Public Health (1973)	no	
79	3	7	108990	105869	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Petty v. Tennessee-Missouri Bridge Commission (1959)	no	
79	4	7	108990	104057	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Ford Motor Co. v. Department of Treasury (1945)	no	
79	5	6	108990	307980	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	John Jordan, by His Next Friend, Jeanette Bryant, Individually and on Behalf of All Other Persons Similarly Situated, Cross-Appellees v. Edward T. Weaver, Cross-Appellants (1973)	no	
79	6	5	108990	108113	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Rosado v. Wyman (1970)	no	
79	7	5	108990	107743	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	King v. Smith (1968)	no	
79	8	5	108990	305771	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Edna Rothstein v. George K. Wyman, as Commissioner of the Department of Social Services of the State of New York, and the Department of Social Services of the State of New York (1972) 	no	
79	9	5	108990	102271	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Principality of Monaco v. Mississippi (1934)	no	
79	-	4	108990	107901	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Shapiro v. Thompson (1969)	yes	* not extracted
79	-	2	108990	108075	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Wyman v. Bowens (1970)	yes	* not extracted
79	-	0	108990	8989511	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	Sterrett v. Mothers' & Children's Rights Organization, 409 U.S. 809 (1972)	yes	* cite not in courtlistener
79	-	0	108990	8988675	Edelman v. Jordan,415 U.S. 651  (1974)	scotus	1139669	108990	State Department of Health & Rehabilitative Services of Florida v. Zarate, 407 U.S. 918 (1972)	yes	* cite not in courtlistener
80	0	2	109252	88869	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Pennsylvania (1874)	no	
80	1	2	109252	108166	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Moragne v. States Marine Lines, Inc. (1970)	no	
80	2	1	109252	1473714	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Oriental Trading & Transport Co. v. Gulf Oil Corp. (1949)	no	
80	3	1	109252	92846	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Max Morris (1890)	no	
80	4	1	109252	105170	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Pope & Talbot, Inc. v. Hawn (1953)	no	
80	5	1	109252	106640	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Fitzgerald v. United States Lines Co. (1963)	no	
80	6	1	109252	105837	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Kermarec v. Compagnie Generale Transatlantique (1959)	no	
80	7	1	109252	88790	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Sapphire (1874)	no	
80	8	1	109252	90646	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	"The"" North Star"" (1882)"	no	
80	9	1	109252	99959	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	White Oak Transportation Co. v. Boston, Cape Cod & New York Canal Co. (1922)	no	
80	10	1	109252	96972	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Eugene F. Moran (1909)	no	
80	11	1	109252	89024	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Atlee v. Packet Co. (1875)	no	
80	12	1	109252	102766	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Morley Construction Co. v. Maryland Casualty Co. (1937)	no	
80	13	1	109252	104637	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Graver Tank & Mfg. Co. v. Linde Air Products Co. (1949)	no	
80	14	1	109252	107344	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Berenyi v. District Director, Immigration & Naturalization Service (1966)	no	
80	15	1	109252	106562	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Weyerhaeuser Steamship Co. v. United States (1963)	no	
80	16	1	109252	104954	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Halcyon Lines v. Haenn Ship Ceiling & Refitting Corp. (1952)	no	
80	17	1	109252	108637	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Union Oil Co. of Cal. v. the San Jacinto (1972)	no	
80	18	1	109252	1087619	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The City of New York (1893)	no	
80	19	1	109252	94772	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Victory & the Plymothian (1897)	no	
80	20	1	109252	94658	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Umbria (1897)	no	
80	21	1	109252	94202	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Oregon (1895)	no	
80	22	1	109252	94137	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Ludvig Holberg (1895)	no	
80	23	1	109252	101894	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	Burnet v. Coronado Oil & Gas Co. (1932)	no	
80	-	0	109252	86919	United States v. Reliable Transfer Co.,421 U.S. 397  (1975)	scotus	2508658	109252	The Schooner Catharine v. Dickinson (1855)	yes	* cite not in courtlistener
81	0	10	109514	321071	City of New Orleans v. Dukes,427 U.S. 297  (1976)	scotus	183816	109514	 (1974)	no	
81	1	3	109514	105546	City of New Orleans v. Dukes,427 U.S. 297  (1976)	scotus	183816	109514	Morey v. Doud (1957)	yes	
81	2	2	109514	105285	City of New Orleans v. Dukes,427 U.S. 297  (1976)	scotus	183816	109514	Williamson v. Lee Optical of Oklahoma, Inc. (1955)	no	
81	3	2	109514	106576	City of New Orleans v. Dukes,427 U.S. 297  (1976)	scotus	183816	109514	Ferguson v. Skrupa (1963)	no	
81	4	2	109514	107256	City of New Orleans v. Dukes,427 U.S. 297  (1976)	scotus	183816	109514	Katzenbach v. Morgan (1966)	no	
82	0	12	109570	1489061	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Walker v. Hall (1975)	no	
82	1	9	109570	109235	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Stanton v. Stanton (1975)	no	
82	2	8	109570	108404	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Reed v. Reed (1971)	no	
82	3	5	109570	105152	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Barrows v. Jackson (1953)	no	
82	4	5	109570	108497	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Stanley v. Illinois (1972)	no	
82	5	5	109570	109013	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Kahn v. Shevin (1974)	no	
82	6	5	109570	108781	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Frontiero v. Richardson (1973)	no	
82	7	4	109570	108489	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Eisenstadt v. Baird (1972)	no	
82	8	4	109570	109132	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Schlesinger v. Ballard (1975)	no	
82	-	1	109570	104606	Craig v. Boren,429 U.S. 190  (1976)	scotus	696040	109570	Goesaert v. Cleary (1948)	yes	* not extracted
83	0	1	109346	108288	Dove v. United States,423 U.S. 325  (1976)	scotus	126256	109346	Durham v. United States (1971)	yes	
84	0	73	109532	108605	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Furman v. Georgia (1972)	no	
84	1	14	109532	105659	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Trop v. Dulles (1958)	no	
84	2	11	109532	1220970	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Coley v. State (1974)	no	
84	3	10	109532	1391146	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Jarrell v. State (1975)	no	
84	4	9	109532	1335744	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Gregg v. State (1974)	no	
84	5	9	109532	97242	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Weems v. United States (1910)	no	
84	6	8	109532	1260876	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	People v. Anderson (1972)	no	
84	7	7	109532	1381163	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Moore v. State (1975)	no	
84	8	6	109532	2097666	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Commonwealth v. O'NEAL (1975)	no	
84	9	6	109532	106451	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	Robinson v. California (1962)	no	
84	-	4	109532	108329	Gregg v. Georgia,428 U.S. 153  (1976)	scotus	669681	109532	McGautha v. California (1971)	yes	* not extracted
85	0	16	109390	104216	Hudgens v. National Labor Relations Board,424 U.S. 507  (1976)	scotus	443526	109390	Marsh v. Alabama (1946)	no	
85	1	15	109390	107692	Hudgens v. National Labor Relations Board,424 U.S. 507  (1976)	scotus	443526	109390	Amalgamated Food Employees Union Local 590 v. Logan Valley Plaza, Inc. (1968)	yes	
85	2	11	109390	108592	Hudgens v. National Labor Relations Board,424 U.S. 507  (1976)	scotus	443526	109390	Lloyd Corp. v. Tanner (1972)	no	
85	3	11	109390	105389	Hudgens v. National Labor Relations Board,424 U.S. 507  (1976)	scotus	443526	109390	National Labor Relations Board v. Babcock & Wilcox Co. (1956)	no	
85	4	7	109390	108591	Hudgens v. National Labor Relations Board,424 U.S. 507  (1976)	scotus	443526	109390	Central Hardware Co. v. National Labor Relations Board (1972)	no	
86	0	25	109508	105999	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	National Labor Relations Board v. Insurance Agents' International Union (1960)	no	
86	1	12	109508	104636	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	International Union, U. A. W. A., A. F. of L., Local 232 v. Wisconsin Employment Relations Board (1949)	yes	
86	2	11	109508	105866	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	San Diego Building Trades Council v. Garmon (1959)	no	
86	3	7	109508	107123	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	Hanna Mining Co. v. District 2, Marine Engineers Beneficial Ass'n (1965)	no	
86	4	5	109508	106827	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	Local 20, Teamsters, Chauffeurs & Helpers Union v. Morton (1964)	no	
86	5	4	109508	107886	Lodge 76, International Association of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission,427 U.S. 132  (1976)	scotus	13073	109508	Brotherhood of Railroad Trainmen v. Jacksonville Terminal Co. (1969)	no	
87	0	22	109344	85534	Michelin Tire Corp. v. Wages,423 U.S. 276  (1976)	scotus	421802	109344	Brown v. Maryland (1827)	no	
87	1	11	109344	88429	Michelin Tire Corp. v. Wages,423 U.S. 276  (1976)	scotus	421802	109344	Low v. Austin (1872)	yes	
87	2	9	109344	105833	Michelin Tire Corp. v. Wages,423 U.S. 276  (1976)	scotus	421802	109344	Youngstown Sheet & Tube Co. v. Bowers (1959)	no	
87	3	4	109344	86429	Michelin Tire Corp. v. Wages,423 U.S. 276  (1976)	scotus	421802	109344	Thurlow v. Massachusetts (1847)	no	
88	0	14	109499	104222	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	New York v. United States (1946)	no	
88	1	14	109499	109259	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Fry v. United States (1975)	no	
88	2	11	109499	107734	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Maryland v. Wirtz (1968)	yes	
88	3	10	109499	102593	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	United States v. California (1936)	no	
88	4	6	109499	103442	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	United States v. Darby (1941)	no	
88	5	6	109499	85412	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Gibbons v. Ogden (1824)	no	
88	6	6	109499	104231	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Case v. Bowles (1946)	no	
88	7	5	109499	103047	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Helvering v. Gerhardt (1938)	no	
88	8	4	109499	97448	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Coyle v. Smith (1911)	no	
88	9	4	109499	87985	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Lane County v. Oregon (1869)	no	
